brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
6772.0,for_sale,320000.0,3.0,1.0,0.12,1464621.0,Minneapolis,Minnesota,55419.0,1791.0,2021-06-22
81497.0,sold,214900.0,3.0,3.0,0.16,1081196.0,Alsip,Illinois,60803.0,1250.0,2022-04-11
9418.0,for_sale,459900.0,4.0,3.0,,1605006.0,Chesapeake,Virginia,23320.0,2800.0,2018-11-05
83141.0,sold,230000.0,2.0,1.0,0.57,1771597.0,Tucson,Arizona,85714.0,1332.0,2021-12-08
37514.0,sold,149900.0,4.0,1.0,0.3,528106.0,Griffin,Georgia,30223.0,1344.0,2022-03-09
23592.0,for_sale,525000.0,1.0,1.0,,1572195.0,San Diego,California,92101.0,765.0,2017-08-02
60010.0,for_sale,418990.0,4.0,3.0,,95656.0,Conroe,Texas,77385.0,2172.0,
79398.0,sold,125000.0,4.0,2.0,0.07,900079.0,Cleveland,Ohio,44109.0,1960.0,2022-03-30
83471.0,for_sale,285000.0,4.0,3.0,0.2,673480.0,Elkhart,Iowa,50073.0,1265.0,2021-06-23
43753.0,for_sale,10500000.0,6.0,7.0,0.55,1800178.0,Beverly Hills,California,90210.0,8129.0,2004-04-13
52507.0,sold,325000.0,3.0,3.0,0.3,1075501.0,Sand Springs,Oklahoma,74063.0,2348.0,2022-03-10
91803.0,for_sale,149900.0,2.0,2.0,,494670.0,Nampa,Idaho,83651.0,1440.0,
57765.0,for_sale,89900.0,2.0,1.0,0.19,51761.0,Oklahoma City,Oklahoma,73107.0,864.0,2021-08-04
97388.0,for_sale,391990.0,4.0,3.0,0.51,1854229.0,East Berlin,Pennsylvania,17316.0,2140.0,
33749.0,for_sale,173000.0,2.0,2.0,,710481.0,Cleveland,Ohio,44113.0,1138.0,2018-04-04
52609.0,sold,164000.0,3.0,1.0,0.37,101732.0,Corpus Christi,Texas,78410.0,1108.0,2022-02-28
61945.0,for_sale,268000.0,3.0,2.0,0.76,1279254.0,Statesville,North Carolina,28625.0,2221.0,2021-12-22
15807.0,sold,400000.0,5.0,3.0,0.2,905232.0,Grand Prairie,Texas,75054.0,2658.0,2022-03-31
35813.0,for_sale,599900.0,4.0,3.0,1.18,1092518.0,Hilliard,Florida,32046.0,2288.0,2019-08-28
84339.0,sold,745000.0,3.0,2.0,4.82,784204.0,Valencia,California,91355.0,1920.0,2022-04-06
105749.0,for_sale,184900.0,4.0,2.0,0.04,1333002.0,Camden,New Jersey,8105.0,1162.0,1993-05-10
10621.0,sold,200000.0,3.0,2.0,0.14,1787767.0,Saint Louis,Missouri,63123.0,1270.0,2022-01-14
21333.0,for_sale,850000.0,3.0,2.0,62.0,1133715.0,Choteau,Montana,59422.0,4267.0,
20778.0,sold,429000.0,3.0,3.0,0.09,664285.0,Saint Louis,Missouri,63104.0,2728.0,2021-11-10
52950.0,for_sale,479000.0,3.0,4.0,0.07,710783.0,Washington,District of Columbia,20020.0,2000.0,
22611.0,for_sale,245000.0,3.0,2.0,0.41,518513.0,Hagerstown,Maryland,21740.0,1131.0,2020-04-29
33968.0,for_sale,505000.0,5.0,3.0,0.23,1658551.0,Freeport,Florida,32439.0,2790.0,
22611.0,sold,370000.0,2.0,2.0,,283799.0,Ocean City,Maryland,21842.0,1015.0,2021-11-22
30788.0,for_sale,879900.0,5.0,5.0,4.52,1229777.0,Stafford,Virginia,22556.0,6780.0,2017-06-02
54824.0,for_sale,529990.0,3.0,4.0,0.18,444596.0,Mansfield,Texas,76063.0,2772.0,2021-03-19
36290.0,sold,499900.0,4.0,3.0,15.6,898391.0,Wakefield,Kansas,67487.0,2618.0,2022-03-01
22571.0,for_sale,285000.0,3.0,2.0,0.21,119979.0,Brenham,Texas,77833.0,1979.0,
86575.0,for_sale,715158.0,5.0,5.0,0.31,1249770.0,Woodbury,Minnesota,55129.0,4190.0,
2997.0,sold,949000.0,3.0,2.0,0.13,418834.0,Westminster,California,92683.0,1680.0,2022-03-28
84534.0,sold,1700000.0,4.0,5.0,3.0,905037.0,Temecula,California,92592.0,4096.0,2021-12-27
52595.0,for_sale,272990.0,3.0,2.0,0.17,1083869.0,Norton,Ohio,44203.0,1365.0,
11202.0,for_sale,249900.0,4.0,3.0,0.41,510975.0,Haysville,Kansas,67060.0,2812.0,2009-03-12
81887.0,for_sale,279900.0,4.0,3.0,0.41,719884.0,Rockton,Illinois,61072.0,2472.0,1993-09-07
16829.0,for_sale,3800000.0,3.0,2.0,,1197897.0,Manhattan,New York,10011.0,1832.0,
58652.0,sold,559000.0,5.0,4.0,0.26,606114.0,Yorktown,Virginia,23693.0,3426.0,2021-12-17
24448.0,sold,179900.0,3.0,2.0,0.59,1497444.0,Sandia,Texas,78383.0,1506.0,2021-12-10
78454.0,for_sale,649900.0,4.0,2.0,9.22,925995.0,Nicholasville,Kentucky,40356.0,2000.0,1996-03-04
84182.0,sold,189900.0,3.0,2.0,1.0,1164408.0,Oneonta,Alabama,35121.0,1577.0,2021-12-03
84883.0,for_sale,260000.0,3.0,2.0,11.7,1772206.0,Sterling,Kansas,67579.0,2112.0,2022-04-29
46523.0,sold,1199000.0,2.0,2.0,0.1,1489725.0,Santa Clara,California,95050.0,1265.0,2022-03-11
29537.0,for_sale,579900.0,4.0,4.0,0.04,1200137.0,Surfside Beach,South Carolina,29575.0,1720.0,
53510.0,sold,284900.0,4.0,2.0,0.39,1520288.0,North Hudson,Wisconsin,54016.0,1705.0,2022-03-01
85498.0,sold,3995000.0,4.0,4.0,0.95,1413641.0,Paradise Valley,Arizona,85253.0,4186.0,2022-04-04
30925.0,for_sale,80000.0,2.0,1.0,5.1,1844698.0,Colchester,New York,12776.0,600.0,
23592.0,sold,2795000.0,4.0,3.0,,1681161.0,New York City,New York,11238.0,1715.0,2022-03-14
52601.0,sold,250000.0,2.0,2.0,0.61,517212.0,Maple Grove,Minnesota,55311.0,1476.0,2022-01-20
58713.0,for_sale,497500.0,3.0,2.0,0.26,1697192.0,New Smyrna Beach,Florida,32168.0,2489.0,2017-07-12
40079.0,sold,195000.0,3.0,2.0,0.35,570872.0,Dalton,Georgia,30720.0,1389.0,2021-11-01
50904.0,for_sale,549000.0,2.0,2.0,,979564.0,Rhinebeck,New York,12572.0,1415.0,2013-10-23
45189.0,sold,249950.0,2.0,2.0,0.03,299532.0,Richmond,Virginia,23220.0,1207.0,2021-10-26
86014.0,sold,157000.0,1.0,1.0,0.16,1601211.0,Westport,Washington,98595.0,480.0,2021-11-08
16829.0,sold,2495000.0,4.0,4.0,0.27,1275588.0,Encino,California,91436.0,3486.0,2022-02-11
70677.0,for_sale,409900.0,4.0,4.0,0.22,1235815.0,Baytown,Texas,77521.0,3049.0,2011-08-29
79392.0,for_sale,230000.0,3.0,1.0,2.5,766287.0,New Ipswich,New Hampshire,3071.0,1214.0,2007-10-12
44705.0,for_sale,374900.0,4.0,3.0,2.0,385843.0,Wendell,North Carolina,27591.0,1850.0,
,sold,619900.0,3.0,2.0,0.24,1343674.0,Cape Coral,Florida,33914.0,2000.0,2022-04-12
21977.0,for_sale,155000.0,3.0,2.0,0.25,449057.0,Columbus,Georgia,31907.0,1025.0,2009-05-27
71079.0,sold,2299000.0,3.0,4.0,,434031.0,Sunny Isles Beach,Florida,33160.0,2327.0,2022-02-04
59847.0,sold,2600000.0,,,0.28,1017501.0,Los Angeles,California,90034.0,5336.0,2021-12-10
104264.0,for_sale,625000.0,1.0,1.0,,1711662.0,San Francisco,California,94109.0,611.0,
81342.0,sold,490000.0,5.0,3.0,0.22,188447.0,Adelanto,California,92301.0,2789.0,2022-04-08
63716.0,for_sale,423990.0,4.0,2.0,0.12,1262726.0,San Tan Valley,Arizona,85142.0,1810.0,
22239.0,for_sale,780000.0,4.0,4.0,0.59,1231384.0,Hays,Kansas,67601.0,3558.0,
110126.0,for_sale,822375.0,4.0,4.0,,1316548.0,Nashville,Tennessee,37207.0,1935.0,
70572.0,for_sale,424999.0,,1.0,,104797.0,Marathon,Florida,33050.0,386.0,2009-07-22
106387.0,sold,210000.0,4.0,2.0,0.12,227217.0,Tomball,Texas,77375.0,1715.0,2021-12-20
31144.0,for_sale,1800000.0,5.0,6.0,0.46,1473626.0,Colleyville,Texas,76034.0,5191.0,2016-06-01
6872.0,for_sale,315000.0,4.0,3.0,0.2,1197821.0,Slidell,Louisiana,70458.0,2604.0,2018-05-16
72148.0,for_sale,1699999.0,4.0,3.0,0.14,852230.0,San Jose,California,95132.0,1938.0,
83675.0,sold,243900.0,4.0,2.0,,1516807.0,Quakertown,Pennsylvania,18951.0,1774.0,2021-10-27
16829.0,sold,290000.0,3.0,2.0,0.15,1111209.0,Texas City,Texas,77591.0,1689.0,2022-04-12
11254.0,sold,949950.0,3.0,2.0,0.08,1059018.0,Oakland,California,94619.0,2534.0,2021-12-16
20102.0,for_sale,499000.0,,1.0,,1313743.0,Boston,Massachusetts,2135.0,470.0,
53545.0,for_sale,307900.0,3.0,3.0,0.06,611150.0,Lakeville,Minnesota,55044.0,1602.0,2019-08-19
59960.0,sold,285000.0,3.0,3.0,1.04,515663.0,Owasso,Oklahoma,74055.0,1983.0,2021-11-19
52530.0,for_sale,157000.0,2.0,2.0,0.2,912883.0,Kingman,Arizona,86409.0,1344.0,2020-03-11
79257.0,sold,674900.0,5.0,4.0,0.5,1462353.0,Rio Rancho,New Mexico,87124.0,3405.0,2022-04-28
16829.0,for_sale,2535000.0,4.0,3.0,0.34,1500037.0,Moraga,California,94556.0,3114.0,2019-09-13
29470.0,sold,1288000.0,4.0,2.0,0.28,1709047.0,Walnut Creek,California,94598.0,1959.0,2021-12-14
45496.0,for_sale,5200000.0,3.0,4.0,,1311215.0,White Plains,New York,10601.0,5403.0,2019-01-11
33717.0,for_sale,159999.0,3.0,1.0,0.11,899821.0,Houston,Texas,77026.0,1204.0,2019-12-31
65562.0,sold,589000.0,3.0,2.0,0.11,775806.0,Murrieta,California,92562.0,2010.0,2022-03-28
10289.0,sold,427500.0,3.0,2.0,0.13,1271149.0,Saint Petersburg,Florida,33713.0,1636.0,2022-02-14
22061.0,sold,4400000.0,5.0,4.0,0.43,63330.0,Medina,Washington,98039.0,5110.0,2021-12-21
108309.0,sold,137500.0,2.0,2.0,0.03,857690.0,Mount Vernon,Washington,98273.0,1436.0,2022-05-02
106712.0,for_sale,675000.0,3.0,3.0,0.14,814798.0,Bluffton,South Carolina,29909.0,2877.0,2012-12-10
83476.0,for_sale,545000.0,3.0,2.0,0.32,758564.0,Lake Havasu City,Arizona,86404.0,1711.0,2015-07-02
42927.0,sold,249000.0,3.0,2.0,1.14,1350738.0,Catawba,South Carolina,29704.0,1470.0,2021-12-30
58968.0,sold,365000.0,3.0,2.0,0.04,627226.0,Silver Spring,Maryland,20902.0,1120.0,2021-11-24
16373.0,sold,799000.0,2.0,2.0,,504027.0,Washington,District of Columbia,20009.0,1240.0,2022-04-15
53016.0,sold,615000.0,4.0,3.0,0.26,836497.0,Moreno Valley,California,92555.0,2882.0,2022-04-27
20402.0,for_sale,695000.0,4.0,5.0,0.42,1559295.0,Bixby,Oklahoma,74008.0,4216.0,2021-03-09
59170.0,for_sale,1295000.0,5.0,5.0,1.17,445098.0,Chester,Virginia,23836.0,8211.0,2007-03-23
66272.0,for_sale,435000.0,3.0,3.0,7.46,727633.0,Grafton,West Virginia,26354.0,2944.0,
81858.0,for_sale,449000.0,6.0,5.0,4.72,83350.0,Talking Rock,Georgia,30734.0,3000.0,
106645.0,sold,250000.0,3.0,1.0,0.24,692488.0,Delran,New Jersey,8075.0,1258.0,2022-04-22
19750.0,for_sale,251990.0,3.0,2.0,,1252858.0,Callahan,Florida,32011.0,1184.0,
71278.0,sold,515000.0,3.0,2.0,,1371366.0,Doral,Florida,33166.0,1333.0,2022-02-04
11325.0,sold,1199000.0,5.0,3.0,0.18,1229951.0,Needham,Massachusetts,2492.0,2280.0,2021-12-17
75246.0,sold,275000.0,4.0,3.0,0.49,1652088.0,Fremont,Ohio,43420.0,2628.0,2021-12-30
57595.0,for_sale,330749.0,4.0,2.0,,379859.0,San Antonio,Texas,78254.0,1667.0,
22611.0,sold,1399000.0,3.0,2.0,0.17,1393339.0,South San Francisco,California,94080.0,1120.0,2022-04-28
54299.0,for_sale,539000.0,4.0,2.0,0.59,846757.0,Seekonk,Massachusetts,2771.0,1998.0,
81711.0,for_sale,1325000.0,4.0,4.0,5.02,209322.0,Elbert,Colorado,80106.0,3183.0,2012-12-12
79202.0,sold,217900.0,2.0,1.0,,372504.0,Rockville,Maryland,20853.0,1093.0,2022-02-07
61575.0,sold,294900.0,3.0,2.0,0.13,1412309.0,Minneapolis,Minnesota,55417.0,1519.0,2021-12-03
64277.0,for_sale,123995.0,3.0,2.0,,1147776.0,Kyle,Texas,78640.0,1372.0,
71079.0,for_sale,2485000.0,3.0,3.0,,273650.0,Miami,Florida,33130.0,1912.0,2017-05-05
82023.0,for_sale,439000.0,4.0,2.0,0.27,357487.0,Woodbridge,Virginia,22193.0,1310.0,2020-09-02
53389.0,for_sale,425000.0,2.0,3.0,1.03,1148161.0,Galena,Illinois,61036.0,3500.0,2020-10-30
24840.0,sold,290000.0,2.0,2.0,0.13,80230.0,Orlando,Florida,32821.0,1312.0,2022-03-30
41649.0,for_sale,169900.0,3.0,1.0,0.14,1724388.0,Cheektowaga,New York,14225.0,1126.0,
20057.0,for_sale,450000.0,3.0,2.0,0.78,1024554.0,Hamden,Connecticut,6518.0,1284.0,2012-06-15
16829.0,for_sale,815000.0,1.0,1.0,,1556072.0,Miami Beach,Florida,33141.0,820.0,2012-02-08
59833.0,sold,395000.0,3.0,2.0,0.12,1282018.0,Sacramento,California,95842.0,1286.0,2022-02-14
24332.0,for_sale,199000.0,2.0,2.0,,90472.0,Flint,Texas,75762.0,1544.0,
72588.0,sold,47500.0,2.0,1.0,,305510.0,El Cajon,California,92021.0,661.0,2022-02-09
65231.0,for_sale,460000.0,4.0,3.0,0.14,1081410.0,Rosamond,California,93560.0,2286.0,2019-06-25
29103.0,for_sale,1500000.0,2.0,2.0,,1230366.0,Naples,Florida,34102.0,1598.0,1995-10-31
81610.0,sold,307000.0,2.0,2.0,0.75,1488874.0,Crystal Lake,Illinois,60012.0,2065.0,2021-12-16
22452.0,for_sale,185000.0,3.0,3.0,0.46,831075.0,Florence,South Carolina,29505.0,1651.0,2010-03-31
26383.0,for_sale,613765.0,5.0,4.0,0.28,335300.0,Dayton,Minnesota,55327.0,3400.0,
20452.0,sold,84900.0,2.0,1.0,0.21,131124.0,De Graff,Ohio,43318.0,1320.0,2021-12-28
52584.0,sold,28000.0,2.0,1.0,0.13,1236905.0,Warren,Ohio,44485.0,1728.0,2022-04-16
8812.0,sold,545950.0,5.0,3.0,0.36,1688276.0,Mechanicsville,Virginia,23116.0,3081.0,2022-04-08
22894.0,for_sale,109000.0,3.0,1.0,7.0,468716.0,Roscommon,Michigan,48653.0,1052.0,
22036.0,for_sale,139900.0,3.0,1.0,0.27,684999.0,Waco,Texas,76705.0,1221.0,
25783.0,for_sale,262990.0,3.0,3.0,,1756473.0,Jacksonville,Florida,32218.0,1502.0,
81153.0,sold,275000.0,3.0,3.0,0.02,1553102.0,Riverview,Florida,33578.0,1609.0,2022-03-24
44927.0,for_sale,275000.0,1.0,2.0,,617857.0,Houston,Texas,77002.0,1154.0,2014-02-05
7635.0,for_sale,549000.0,3.0,3.0,0.03,1889066.0,Tower,Minnesota,55790.0,2216.0,
6393.0,sold,310000.0,4.0,4.0,,1495753.0,Bessemer,Alabama,35022.0,2816.0,2022-03-07
72087.0,for_sale,599900.0,2.0,2.0,,1448883.0,Oak Brook,Illinois,60523.0,2245.0,2002-08-06
22611.0,for_sale,2049000.0,4.0,3.0,1.01,1051282.0,Simi Valley,California,93063.0,3651.0,2000-03-30
81604.0,sold,625000.0,9.0,5.0,0.81,892499.0,Taunton,Massachusetts,2780.0,4882.0,2021-11-12
103083.0,for_sale,1.0,3.0,2.0,3.85,1253288.0,Liberty,Kentucky,42539.0,1871.0,
101099.0,for_sale,850000.0,4.0,5.0,1.19,377353.0,Shelbyville,Kentucky,40065.0,5346.0,2016-04-06
22642.0,for_sale,297799.0,3.0,3.0,0.13,253412.0,Blythewood,South Carolina,29016.0,1612.0,
100796.0,ready_to_build,859298.0,3.0,,,204959.0,Anaheim,California,92805.0,1508.0,
53508.0,for_sale,3249990.0,5.0,5.0,0.16,786939.0,Sammamish,Washington,98074.0,4206.0,
2058.0,for_sale,57500.0,2.0,1.0,0.11,108155.0,Beckley,West Virginia,25801.0,810.0,
51409.0,for_sale,849000.0,3.0,2.0,0.18,1535410.0,North Hollywood,California,91606.0,1611.0,2002-03-04
23681.0,for_sale,660000.0,5.0,5.0,0.51,364403.0,Overland Park,Kansas,66221.0,4377.0,2018-12-12
16066.0,sold,349900.0,2.0,2.0,0.13,912154.0,Fredericksburg,Virginia,22406.0,1552.0,2021-11-18
53667.0,for_sale,275000.0,2.0,1.0,0.2,1589550.0,Yakima,Washington,98902.0,1154.0,2016-10-12
20356.0,sold,439900.0,3.0,3.0,0.13,1262236.0,Chicago,Illinois,60656.0,1500.0,2022-04-14
25913.0,for_sale,307235.0,3.0,2.0,,1664135.0,Rosharon,Texas,77583.0,1501.0,
26433.0,ready_to_build,304990.0,4.0,,,661349.0,Zachary,Louisiana,70791.0,2022.0,
53554.0,for_sale,1600000.0,3.0,2.0,2.38,165801.0,Chino,California,91710.0,2170.0,1976-12-13
78112.0,sold,112000.0,2.0,2.0,,567160.0,Urbana,Illinois,61801.0,900.0,2021-12-15
16003.0,for_sale,249900.0,3.0,3.0,0.29,1435040.0,Columbus,Georgia,31909.0,1928.0,2020-08-24
51519.0,sold,695000.0,3.0,2.0,23.14,231858.0,Kettle Falls,Washington,99141.0,2145.0,2022-03-29
59128.0,sold,395000.0,4.0,3.0,0.21,1674906.0,Tucson,Arizona,85711.0,2500.0,2021-11-30
26626.0,for_sale,446881.0,5.0,3.0,,686136.0,Auburn,Alabama,36830.0,3345.0,
936.0,for_sale,799900.0,5.0,6.0,0.13,1246005.0,Oak Park,Illinois,60302.0,3700.0,2008-11-03
16125.0,for_sale,365000.0,3.0,2.0,0.28,975871.0,Yuba City,California,95991.0,1410.0,2017-04-07
35346.0,for_sale,520000.0,3.0,2.0,0.22,1721162.0,Riverside,California,92503.0,1050.0,2021-07-30
79127.0,for_sale,350000.0,4.0,3.0,0.25,201993.0,Pittsburgh,Pennsylvania,15237.0,1664.0,1986-08-26
59141.0,sold,265000.0,3.0,2.0,0.23,1277645.0,Tucson,Arizona,85730.0,1182.0,2022-03-18
62114.0,sold,579000.0,3.0,3.0,,155146.0,Jacksonville,Florida,32256.0,2185.0,2022-04-20
70677.0,for_sale,259900.0,3.0,2.0,,1505926.0,Jacksonville,Florida,32244.0,1220.0,2022-03-03
17749.0,for_sale,759900.0,4.0,3.0,17.0,1405732.0,Leesville,Louisiana,71446.0,525.0,2012-07-26
16645.0,for_sale,125000.0,2.0,1.0,0.16,1234770.0,Amarillo,Texas,79118.0,902.0,2009-08-11
64582.0,for_sale,425000.0,4.0,2.0,0.45,95716.0,Hesperia,California,92345.0,1807.0,2022-01-19
86241.0,for_sale,109500.0,3.0,2.0,0.14,346889.0,Little Rock,Arkansas,72204.0,1140.0,2021-11-17
22589.0,for_sale,919999.0,4.0,3.0,0.44,76907.0,Hot Springs,Arkansas,71913.0,2523.0,2016-06-16
53124.0,for_sale,2250000.0,5.0,5.0,0.47,1665952.0,Melbourne Beach,Florida,32951.0,3490.0,2005-07-18
45554.0,sold,480000.0,4.0,3.0,,1636474.0,Dover,Delaware,19901.0,2818.0,2021-10-28
48934.0,sold,149500.0,3.0,2.0,0.94,1553859.0,Burnsville,North Carolina,28714.0,1523.0,2022-02-20
43811.0,for_sale,391825.0,3.0,3.0,,240177.0,Lewisville,Texas,75077.0,1758.0,
25155.0,sold,245500.0,3.0,2.0,0.17,1090340.0,Winter Haven,Florida,33880.0,1553.0,2022-03-14
63715.0,ready_to_build,721950.0,4.0,,,547557.0,Manteca,California,95337.0,2771.0,
81301.0,sold,1575000.0,4.0,4.0,0.17,707989.0,Redondo Beach,California,90278.0,2340.0,2022-01-25
84180.0,for_sale,369900.0,3.0,2.0,0.16,1605524.0,Birmingham,Alabama,35222.0,1674.0,2017-06-02
70677.0,for_sale,679900.0,4.0,4.0,0.25,1441720.0,Houston,Texas,77041.0,4158.0,2002-01-04
15330.0,sold,209000.0,3.0,2.0,0.22,531600.0,Richmond Hill,Georgia,31324.0,1334.0,2022-01-07
81953.0,sold,119900.0,3.0,2.0,1.0,743040.0,Enid,Oklahoma,73703.0,1270.0,2022-01-07
97167.0,for_sale,506386.0,3.0,2.0,0.16,1503026.0,Palmetto,Florida,34221.0,2055.0,
79030.0,sold,199900.0,3.0,1.0,0.16,809559.0,Oklahoma City,Oklahoma,73112.0,1334.0,2022-03-18
103923.0,sold,389900.0,3.0,2.0,0.21,1749714.0,Beaumont,California,92223.0,1262.0,2022-02-28
66764.0,sold,375000.0,3.0,3.0,0.07,879887.0,Oviedo,Florida,32765.0,1656.0,2022-04-25
62848.0,for_sale,125000.0,,1.0,0.04,1531890.0,Deer Trail,Colorado,80105.0,1834.0,
45818.0,sold,120000.0,3.0,2.0,0.11,1202673.0,South Euclid,Ohio,44121.0,1491.0,2021-11-30
31368.0,for_sale,1750000.0,6.0,6.0,3.42,839430.0,Rochester,Minnesota,55902.0,8112.0,2020-05-05
102237.0,for_sale,595000.0,,,0.46,1003317.0,Los Fresnos,Texas,78586.0,5950.0,2019-06-18
29993.0,for_sale,699900.0,4.0,5.0,1.63,1662174.0,White Pine,Tennessee,37890.0,4608.0,1998-08-31
15931.0,sold,536300.0,3.0,2.0,1.0,37955.0,Culpeper,Virginia,22701.0,2512.0,2021-10-26
22611.0,for_sale,949000.0,2.0,2.0,0.11,1614494.0,Palm Desert,California,92260.0,1629.0,2016-07-18
31951.0,sold,1295000.0,5.0,5.0,0.89,1416540.0,Melbourne,Florida,32940.0,4746.0,2022-03-31
35855.0,for_sale,1700000.0,4.0,2.0,0.16,201915.0,Pompano Beach,Florida,33060.0,2485.0,1987-10-28
65366.0,for_sale,350000.0,5.0,2.0,0.33,1731899.0,Byron Center,Michigan,49315.0,1920.0,2009-07-28
25888.0,for_sale,351825.0,4.0,2.0,,1576718.0,Gardendale,Alabama,35071.0,1774.0,
20086.0,sold,1380000.0,5.0,3.0,0.06,1034070.0,Woodside,New York,11377.0,3366.0,2022-04-11
82220.0,for_sale,145000.0,2.0,1.0,0.05,77414.0,Belle Rose,Louisiana,70341.0,1261.0,2020-01-17
84534.0,for_sale,325000.0,5.0,3.0,0.26,60568.0,Indianapolis,Indiana,46235.0,3600.0,2021-07-22
10732.0,sold,691000.0,3.0,3.0,0.08,1336638.0,Medford,Massachusetts,2155.0,1364.0,2022-02-11
57595.0,ready_to_build,385990.0,4.0,,,692142.0,Ormond Beach,Florida,32174.0,2267.0,
54585.0,sold,175000.0,3.0,2.0,1.78,1452781.0,Meadview,Arizona,86444.0,1344.0,2022-03-22
53012.0,sold,795000.0,4.0,4.0,0.51,50762.0,Chalfont,Pennsylvania,18914.0,3513.0,2022-02-25
78435.0,sold,175000.0,3.0,2.0,0.45,874844.0,Des Moines,Iowa,50310.0,1188.0,2022-03-25
53222.0,for_sale,625000.0,4.0,3.0,0.52,847292.0,Brunswick,Maine,4011.0,3291.0,2016-07-22
28253.0,for_sale,524995.0,3.0,3.0,0.12,609455.0,Tacoma,Washington,98445.0,1449.0,2005-12-09
105021.0,for_sale,295000.0,1.0,1.0,964.0,1111853.0,Atlanta,Georgia,30342.0,964.0,
10051.0,sold,3250000.0,4.0,3.0,0.24,1192689.0,Long Beach Township,New Jersey,8008.0,2208.0,2022-04-11
53016.0,for_sale,599950.0,3.0,3.0,0.19,1110746.0,Lacey,Washington,98503.0,2667.0,2019-11-21
101931.0,for_sale,125000.0,3.0,2.0,0.41,152147.0,Payson,Arizona,85541.0,840.0,2003-03-31
1764.0,for_sale,5000000.0,3.0,5.0,0.75,104163.0,Dallas,Texas,75229.0,6818.0,2012-08-21
45596.0,for_sale,170000.0,3.0,1.0,0.12,769634.0,Lubbock,Texas,79411.0,1389.0,2019-01-30
32616.0,for_sale,225000.0,4.0,2.0,0.22,1351916.0,Sioux Center,Iowa,51250.0,2608.0,
52712.0,sold,287000.0,4.0,2.0,0.11,1067091.0,Athens,Georgia,30606.0,1571.0,2022-04-18
8123.0,for_sale,449900.0,3.0,3.0,,596585.0,Hamilton,New Jersey,8619.0,1851.0,2011-12-09
35386.0,for_sale,225000.0,4.0,3.0,0.26,624738.0,Warrens,Wisconsin,54666.0,2000.0,2014-01-20
19296.0,for_sale,372900.0,3.0,3.0,0.05,406351.0,Winter Park,Florida,32792.0,1682.0,2005-03-15
78181.0,sold,3999000.0,4.0,4.0,0.76,1007097.0,Bradenton,Florida,34209.0,3895.0,2022-04-15
45107.0,sold,84000.0,3.0,2.0,0.3,1669993.0,Friendship,New York,14739.0,1346.0,2022-04-07
23089.0,sold,1095000.0,4.0,3.0,0.16,1153245.0,La Mesa,California,91941.0,2016.0,2022-05-04
48706.0,sold,814950.0,5.0,3.0,0.09,1818070.0,Kent,Washington,98031.0,2273.0,2022-03-09
71797.0,for_sale,915000.0,4.0,2.0,0.5,1817333.0,Fernandina Beach,Florida,32034.0,2476.0,1998-06-23
15807.0,for_sale,325000.0,4.0,2.0,0.17,1695441.0,Denton,Texas,76207.0,1729.0,2016-06-06
78508.0,sold,199900.0,3.0,1.0,0.25,732469.0,Leicester,Massachusetts,1524.0,1654.0,2022-04-07
98750.0,sold,425000.0,2.0,2.0,,1270142.0,Loveland,Colorado,80538.0,1332.0,2022-03-31
39805.0,for_sale,209900.0,2.0,1.0,0.17,1697469.0,Westchester,Illinois,60154.0,1200.0,2021-11-23
62413.0,sold,66000.0,4.0,1.0,238.0,,San Juan,Puerto Rico,913.0,900.0,2021-10-18
76249.0,sold,685000.0,2.0,3.0,0.22,748604.0,Anthem,Arizona,85086.0,2542.0,2021-12-15
29646.0,sold,164900.0,6.0,2.0,0.94,408221.0,Scranton,Pennsylvania,18504.0,2104.0,2022-01-20
15641.0,for_sale,349000.0,4.0,3.0,,238922.0,Jacksonville,Florida,32219.0,2156.0,2006-05-26
18836.0,for_sale,749000.0,4.0,5.0,0.37,1696580.0,Gold Hill,Oregon,97525.0,2904.0,
10599.0,sold,174900.0,2.0,2.0,0.16,371157.0,Colonial Heights,Virginia,23834.0,1329.0,2021-11-03
51518.0,for_sale,699000.0,3.0,3.0,0.92,716695.0,Paradise,California,95969.0,2437.0,2001-04-04
80015.0,for_sale,299900.0,4.0,3.0,1.8,840726.0,Greensburg,Kentucky,42743.0,2680.0,
20082.0,sold,380000.0,3.0,3.0,0.08,1206440.0,Tampa,Florida,33618.0,1843.0,2022-04-20
15844.0,for_sale,44000.0,3.0,2.0,,1614235.0,Alma,Michigan,48801.0,1484.0,
22899.0,sold,74900.0,3.0,1.0,0.28,1163226.0,Cadillac,Michigan,49601.0,1422.0,2022-02-07
99168.0,for_sale,67000.0,3.0,1.0,0.46,1338074.0,Prescott,Michigan,48756.0,1200.0,
40361.0,for_sale,625000.0,3.0,3.0,,648067.0,Liberty Lake,Washington,99019.0,2104.0,
54197.0,sold,359900.0,4.0,3.0,0.16,636300.0,Royse City,Texas,75189.0,2060.0,2022-01-31
93349.0,for_sale,79900.0,2.0,1.0,0.1,894335.0,Harrisburg,Illinois,62946.0,1351.0,2019-11-01
102214.0,sold,285000.0,1.0,1.0,0.19,346627.0,Long Beach,California,90802.0,662.0,2022-04-22
75895.0,for_sale,3490000.0,4.0,4.0,285.88,1630032.0,Santo,Texas,76472.0,5000.0,
